"id","date","day_of_week","sedentary_minutes","lightly_active_minutes","fairly_active_minutes","very_active_minutes","sedentary_active_distance","light_active_distance","moderately_active_distance","very_active_distance","calories","total_steps","total_distance","tracker_distance","logged_activities_distance","steps_total"
7086361926,"4/15/2016","Fri",864,139,21,30,0,2.53,1.11,2.04,2395,8585,5.67,5.67,0,8585
7086361926,"4/16/2016","Sat",1437,3,0,0,0,0.01,0,0,1635,31,0.01,0.01,0,31
7086361926,"4/17/2016","Sun",1440,0,0,0,0,0,0,0,1629,0,0,0,0,0
7086361926,"4/18/2016","Mon",1136,114,51,61,0,2.31,1.22,3.17,2743,9827,6.71,6.71,0,9827
7086361926,"4/19/2016","Tue",671,124,69,67,0,2.51,1.23,3.53,2944,10688,7.29,7.29,0,10688
7086361926,"4/20/2016","Wed",797,145,13,87,0,2.54,0.45,7.64,2997,14365,10.64,10.64,0,14365
7086361926,"4/21/2016","Thu",758,206,6,19,0,4.51,0.3,1.36,2463,9469,6.18,6.18,0,9469
7086361926,"4/22/2016","Fri",762,153,59,58,0,2.67,0.97,2.87,2846,9753,6.53,6.53,0,9753
7086361926,"4/23/2016","Sat",1350,90,0,0,0,1.8,0,0,1965,2817,1.81,1.81,0,2817
7086361926,"4/24/2016","Sun",566,125,0,0,0,2.15,0,0,2049,3520,2.16,2.16,0,3520
7086361926,"4/25/2016","Mon",706,129,39,69,0,2.37,0.7,3.75,2752,10091,6.82,6.82,0,10091
7086361926,"4/26/2016","Tue",726,132,33,70,0,2.12,0.77,4.16,2781,10387,7.07,7.07,0,10387
7086361926,"4/27/2016","Wed",829,145,6,55,0,2.53,0.18,5.63,2693,11107,8.34,8.34,0,11107
7086361926,"4/28/2016","Thu",810,161,48,54,0,3.36,1.64,2.79,2862,11584,7.8,7.8,0,11584
7086361926,"4/29/2016","Fri",1198,182,36,24,0,4,0.45,0.49,2616,7881,4.95,4.95,0,7881
7086361926,"4/30/2016","Sat",584,308,17,42,0,5.24,1.04,3.12,2995,14560,9.41,9.41,0,14560
7086361926,"5/1/2016","Sun",685,258,15,30,0,4.85,0.9,2.3,2730,12390,8.07,8.07,0,12390
7086361926,"5/10/2016","Tue",1182,106,23,72,0,2.45,1.2,7.11,2800,14433,10.79,10.79,0,14433
7086361926,"5/11/2016","Wed",757,128,40,57,0,2.23,1.39,2.89,2735,9572,6.52,6.52,0,9572
7086361926,"5/12/2016","Thu",343,58,4,5,0,1.89,0.27,0.38,1199,3789,2.56,2.56,0,3789
7086361926,"5/2/2016","Mon",737,139,26,66,0,2.66,0.66,3.48,2754,10052,6.81,6.81,0,10052
7086361926,"5/3/2016","Tue",761,152,36,57,0,3.16,0.85,2.74,2754,10288,6.76,6.76,0,10288
7086361926,"5/4/2016","Wed",843,135,12,45,0,2.9,0.12,5.28,2655,10988,8.31,8.31,0,10988
7086361926,"5/5/2016","Thu",1253,149,14,24,0,2.95,0.83,1.78,2386,8564,5.6,5.6,0,8564
7086361926,"5/6/2016","Fri",834,154,35,84,0,3.12,1.43,3.82,2924,12461,8.38,8.38,0,12461
7086361926,"5/7/2016","Sat",621,209,42,20,0,4.68,2.33,1.46,2739,12827,8.48,8.48,0,12827
7086361926,"5/8/2016","Sun",695,147,27,32,0,3.25,1.53,2.31,2534,10677,7.1,7.1,0,10677
7086361926,"5/9/2016","Mon",743,171,50,67,0,3.12,1.71,4.26,2960,13566,9.11,9.11,0,13566
8053475328,"4/12/2016","Tue",1193,123,8,116,0,2.1,0.39,11.64,3186,18060,14.12,14.12,0,18060
8053475328,"4/13/2016","Wed",1177,156,12,95,0,2.45,0.47,10.43,3140,16433,13.35,13.35,0,16433
8053475328,"4/14/2016","Thu",1123,193,5,119,0,3.36,0.21,12.34,3411,20159,15.97,15.97,0,20159
8053475328,"4/15/2016","Fri",1142,158,8,132,0,2.59,0.39,13.26,3410,20669,16.24,16.24,0,20669
8053475328,"4/16/2016","Sat",1255,83,6,96,0,1.49,0.27,9.36,2867,14549,11.11,11.11,0,14549
8053475328,"4/17/2016","Sun",1113,195,21,111,0,3.64,0.8,9.24,3213,18827,13.69,13.69,0,18827
8053475328,"4/18/2016","Mon",1137,195,6,102,0,3.35,0.23,9.08,3133,17076,12.66,12.66,0,17076
8053475328,"4/19/2016","Tue",1152,191,7,90,0,2.95,0.31,9.22,3114,15929,12.48,12.48,0,15929
8053475328,"4/20/2016","Wed",695,158,5,89,0,2.38,0.23,9.58,3043,15108,12.19,12.19,0,15108
8053475328,"4/21/2016","Thu",1164,170,6,100,0,2.58,0.25,9.67,3103,16057,12.51,12.51,0,16057
8053475328,"4/22/2016","Fri",1260,117,3,60,0,1.88,0.15,6.26,2655,10520,8.29,8.29,0,10520
8053475328,"4/23/2016","Sat",741,223,14,125,0,4.02,0.63,12.54,3554,22359,17.19,17.19,0,22359
8053475328,"4/24/2016","Sun",1096,182,33,129,0,3.26,1.55,13.13,3577,22988,17.95,17.95,0,22988
8053475328,"4/25/2016","Mon",1104,209,9,118,0,3.86,0.46,11.37,3403,20500,15.69,15.69,0,20500
8053475328,"4/26/2016","Tue",1182,185,5,68,0,3.1,0.2,6.31,2846,12685,9.62,9.62,0,12685
8053475328,"4/27/2016","Wed",1187,183,10,60,0,2.93,0.43,6.46,2852,12422,9.82,9.82,0,12422
8053475328,"4/28/2016","Thu",1188,153,9,90,0,2.35,0.39,9.67,3062,15447,12.4,12.4,0,15447
8053475328,"4/29/2016","Fri",1215,159,8,58,0,3.17,0.31,6.17,2794,12315,9.65,9.65,0,12315
8053475328,"4/30/2016","Sat",1281,131,1,27,0,2.54,0.06,2.99,2408,7135,5.59,5.59,0,7135
8053475328,"5/1/2016","Sun",1389,51,0,0,0,0.85,0,0,1886,1170,0.85,0.85,0,1170
8053475328,"5/10/2016","Tue",1219,115,10,96,0,1.85,0.42,9.09,2926,14810,11.36,11.36,0,14810
8053475328,"5/11/2016","Wed",1189,184,7,60,0,3.04,0.28,6.08,2809,12209,9.4,9.4,0,12209
8053475328,"5/12/2016","Thu",839,39,4,28,0,0.76,0.2,2.95,1505,4998,3.91,3.91,0,4998
8053475328,"5/2/2016","Mon",1345,95,0,0,0,1.43,0,0,1988,1969,1.43,1.43,0,1969
8053475328,"5/3/2016","Tue",1166,165,22,87,0,2.59,0.93,8.39,3023,15484,11.9,11.9,0,15484
8053475328,"5/4/2016","Wed",1220,123,8,89,0,1.91,0.4,8.82,2918,14581,11.15,11.15,0,14581
8053475328,"5/5/2016","Thu",1208,130,9,93,0,2.21,0.45,8.85,2950,14990,11.51,11.51,0,14990
8053475328,"5/6/2016","Fri",1245,90,15,90,0,1.21,0.69,9.1,2859,13953,11,11,0,13953
8053475328,"5/7/2016","Sat",1076,148,20,121,0,2.35,0.88,12.44,3331,19769,15.67,15.67,0,19769
8053475328,"5/8/2016","Sun",1073,228,14,125,0,3.66,0.59,13.4,3589,22026,17.65,17.65,0,22026
8053475328,"5/9/2016","Mon",1214,148,12,66,0,2.69,0.57,6.12,2765,12465,9.38,9.38,0,12465
8253242879,"4/12/2016","Tue",1244,154,2,40,0,1.59,0.14,5.43,2044,9033,7.16,7.16,0,9033
8253242879,"4/13/2016","Wed",1298,96,11,35,0,1.31,0.63,4.17,1935,8053,6.1,6.1,0,8053
8253242879,"4/14/2016","Thu",1362,33,16,29,0,0.54,0.99,1.93,1705,5234,3.46,3.46,0,5234
8253242879,"4/15/2016","Fri",1335,105,0,0,0,1.76,0,0,1632,2672,1.77,1.77,0,2672
8253242879,"4/16/2016","Sat",1268,115,51,6,0,2.45,3.27,0.43,1880,9256,6.14,6.14,0,9256
8253242879,"4/17/2016","Sun",1237,157,5,41,0,2.33,0.15,5.43,2112,10204,7.91,7.91,0,10204
8253242879,"4/18/2016","Mon",1278,130,16,16,0,1.8,0.63,1.04,1829,5151,3.48,3.48,0,5151
8253242879,"4/19/2016","Tue",1276,164,0,0,0,2.78,0,0,1763,4212,2.78,2.78,0,4212
8253242879,"4/20/2016","Wed",1201,216,18,5,0.01,3.11,0.82,0.33,1931,6466,4.27,4.27,0,6466
8253242879,"4/21/2016","Thu",1199,172,20,49,0,1.75,0.93,5.88,2218,11268,8.56,8.56,0,11268
8253242879,"4/22/2016","Fri",1320,120,0,0,0,1.87,0,0,1651,2824,1.87,1.87,0,2824
8253242879,"4/23/2016","Sat",1193,191,26,30,0,3.13,1.04,2.09,2132,9282,6.26,6.26,0,9282
8253242879,"4/24/2016","Sun",1313,82,4,41,0,1.34,0.19,5.6,1976,8905,7.13,7.13,0,8905
8253242879,"4/25/2016","Mon",1261,118,54,7,0,1.77,2.39,0.36,1909,6829,4.51,4.51,0,6829
8253242879,"4/26/2016","Tue",1299,108,14,19,0,1.37,0.49,1.18,1813,4562,3.04,3.04,0,4562
8253242879,"4/27/2016","Wed",1286,104,5,45,0,1.7,0.23,6.24,2008,10232,8.18,8.18,0,10232
8253242879,"4/28/2016","Thu",1393,20,16,11,0,0.34,0.78,0.67,1580,2718,1.8,1.8,0,2718
8253242879,"4/29/2016","Fri",1257,136,14,16,0,2.4,0.54,1.29,1854,6260,4.26,4.26,0,6260
8253242879,"4/30/2016","Sat",1440,0,0,0,0,0,0,0,0,0,0,0,0,0
8378563200,"4/12/2016","Tue",723,156,15,65,0,4.5,0.71,0.83,3635,7626,6.05,6.05,2.25,7626
8378563200,"4/13/2016","Wed",680,169,14,116,0,4.21,0.65,4.96,4079,12386,9.82,9.82,2.09,12386
8378563200,"4/14/2016","Thu",699,174,21,123,0,3.91,1.03,5.62,4163,13318,10.56,10.56,2.25,13318
8378563200,"4/15/2016","Fri",729,190,23,60,0,5.41,1.15,4.91,3666,14461,11.47,11.47,0,14461
8378563200,"4/16/2016","Sat",563,142,21,64,0,2.44,1.07,5.37,3363,11207,8.89,8.89,0,11207
8378563200,"4/17/2016","Sun",599,93,0,0,0,1.69,0,0,2572,2132,1.69,1.69,0,2132
8378563200,"4/18/2016","Mon",720,174,10,117,0,5.2,0.56,5.05,4157,13630,10.81,10.81,2.09,13630
8378563200,"4/19/2016","Tue",737,154,19,120,0,4.18,0.88,5.3,4092,13070,10.36,10.36,2.25,13070
8378563200,"4/20/2016","Wed",763,169,8,82,0,4.78,0.44,2.23,3787,9388,7.44,7.44,2.09,9388
8378563200,"4/21/2016","Thu",677,145,16,137,0,4.29,0.82,6.9,4236,15148,12.01,12.01,2.25,15148
8378563200,"4/22/2016","Fri",769,159,12,113,0,4.18,0.59,4.91,4044,12200,9.67,9.67,2.09,12200
8378563200,"4/23/2016","Sat",740,136,10,19,0,2.48,0.52,1.52,2908,5709,4.53,4.53,0,5709
8378563200,"4/24/2016","Sun",734,135,0,0,0,2.94,0,0,2741,3703,2.94,2.94,0,3703
8378563200,"4/25/2016","Mon",692,141,16,117,0,3.92,0.87,5.05,4005,12405,9.84,9.84,2.09,12405
8378563200,"4/26/2016","Tue",593,161,18,90,0,4.42,0.92,7.51,3763,16208,12.85,12.85,0,16208
8378563200,"4/27/2016","Wed",676,192,4,4,0,5.33,0.18,0.33,3061,7359,5.84,5.84,0,7359
8378563200,"4/28/2016","Thu",711,139,10,11,0,2.91,0.49,0.9,2884,5417,4.3,4.3,0,5417
8378563200,"4/29/2016","Fri",767,172,7,3,0,4.27,0.36,0.25,2982,6175,4.9,4.9,0,6175
8378563200,"4/30/2016","Sat",780,121,0,0,0,2.34,0,0,2660,2946,2.34,2.34,0,2946
8378563200,"5/1/2016","Sun",669,127,10,71,0,2.47,0.56,6.03,3369,11419,9.06,9.06,0,11419
8378563200,"5/10/2016","Tue",840,152,13,63,0,3.92,0.64,0.66,3586,6582,5.22,5.22,2.25,6582
8378563200,"5/11/2016","Wed",763,184,10,72,0,5.27,0.59,1.39,3788,9143,7.25,7.25,2.09,9143
8378563200,"5/12/2016","Thu",433,102,6,8,0,2.69,0.27,0.65,1976,4561,3.62,3.62,0,4561
8378563200,"5/2/2016","Mon",802,142,4,63,0,4.01,0.17,0.63,3491,6064,4.81,4.81,2.09,6064
8378563200,"5/3/2016","Tue",822,195,20,71,0,4.5,1.06,1.34,3784,8712,6.91,6.91,2.25,8712
8378563200,"5/4/2016","Wed",680,167,10,19,0,4.2,0.49,1.56,3110,7875,6.24,6.24,0,7875
8378563200,"5/5/2016","Thu",764,214,3,66,0,5.74,0.16,0.89,3783,8567,6.79,6.79,2.25,8567
8378563200,"5/6/2016","Fri",831,166,5,74,0,3.78,0.25,1.55,3644,7045,5.59,5.59,2.09,7045
8378563200,"5/7/2016","Sat",851,158,0,0,0,3.54,0,0,2799,4468,3.54,3.54,0,4468
8378563200,"5/8/2016","Sun",621,139,0,0,0,2.33,0,0,2685,2943,2.33,2.33,0,2943
8378563200,"5/9/2016","Mon",772,171,13,71,0,4.72,0.66,1.27,3721,8382,6.65,6.65,2.09,8382
8583815059,"4/12/2016","Tue",1237,196,7,0,0,3.58,0.33,0,2650,5014,3.91,3.91,0,5014
8583815059,"4/13/2016","Wed",1252,163,23,2,0,3.23,0.97,0.15,2654,5571,4.35,4.35,0,5571
8583815059,"4/14/2016","Thu",1306,134,0,0,0,2.43,0,0,2443,3135,2.45,2.45,0,3135
8583815059,"4/15/2016","Fri",1375,65,0,0,0,0.9,0,0,2505,3430,2.68,2.68,0,3430
8583815059,"4/16/2016","Sat",1440,0,0,0,0,0,0,0,2693,5319,4.15,4.15,0,5319
8583815059,"4/17/2016","Sun",1440,0,0,0,0,0,0,0,2439,3008,2.35,2.35,0,3008
8583815059,"4/18/2016","Mon",1309,105,22,4,0,1.35,1.06,0.31,2536,3864,3.01,3.01,0,3864
8583815059,"4/19/2016","Tue",1257,166,10,7,0,3.44,0.48,0.53,2668,5697,4.44,4.44,0,5697
8583815059,"4/20/2016","Wed",1246,167,27,0,0,3.07,1.04,0,2647,5273,4.11,4.11,0,5273
8583815059,"4/21/2016","Thu",1229,158,18,35,0,3.01,1.02,2.63,2883,8538,6.66,6.66,0,8538
8583815059,"4/22/2016","Fri",1170,212,54,4,0,4.08,2.41,0.29,2944,8687,6.78,6.78,0,8687
8583815059,"4/23/2016","Sat",1151,238,44,7,0,4.75,2.03,0.53,3012,9423,7.35,7.35,0,9423
8583815059,"4/24/2016","Sun",1188,206,44,2,0,4.27,2.05,0.15,2889,8286,6.46,6.46,0,8286
8583815059,"4/25/2016","Mon",1294,122,6,18,0,1.81,0.24,1.47,2547,4503,3.51,3.51,0,4503
8583815059,"4/26/2016","Tue",1134,214,91,1,0,3.89,4.22,0.07,3093,10499,8.19,8.19,0,10499
8583815059,"4/27/2016","Wed",1229,129,5,77,0,2.87,0.27,6.6,3142,12474,9.73,9.73,0,12474
8583815059,"4/28/2016","Thu",1209,203,28,0,0,3.61,1.2,0,2757,6174,4.82,4.82,0,6174
8583815059,"4/29/2016","Fri",1069,258,67,46,0,4.92,3,3.9,3513,15168,11.83,11.83,0,15168
8583815059,"4/30/2016","Sat",1093,317,28,2,0,6.43,1.28,0.15,3164,10085,7.87,7.87,0,10085
8583815059,"5/1/2016","Sun",1311,117,2,10,0,2.04,0.12,0.78,2596,4512,3.52,3.52,0,4512
8583815059,"5/10/2016","Tue",1226,162,43,9,0,3.72,2.01,0.69,2846,8240,6.43,6.43,0,8240
8583815059,"5/11/2016","Wed",1106,177,71,5,0,3.17,3.24,0.37,2804,8701,6.79,6.79,0,8701
8583815059,"5/12/2016","Thu",1440,0,0,0,0,0,0,0,0,0,0,0,0,0
8583815059,"5/2/2016","Mon",1440,0,0,0,0,0,0,0,2894,8469,6.61,6.61,0,8469
8583815059,"5/3/2016","Tue",1440,0,0,0,0,0,0,0,3212,12015,9.37,9.37,0,12015
8583815059,"5/4/2016","Wed",1440,0,0,0,0,0,0,0,2516,3588,2.8,2.8,0,3588
8583815059,"5/5/2016","Thu",1370,70,0,0,0,1.18,0,0,3266,12427,9.69,9.69,0,12427
8583815059,"5/6/2016","Fri",1250,166,22,2,0,3.23,1.19,0.14,2683,5843,4.56,4.56,0,5843
8583815059,"5/7/2016","Sat",1190,250,0,0,0,4.77,0,0,2810,6117,4.77,4.77,0,6117
8583815059,"5/8/2016","Sun",1183,182,72,3,0,3.66,3.31,0.22,2940,9217,7.19,7.19,0,9217
8583815059,"5/9/2016","Mon",1260,110,4,66,0,1.73,0.17,5.76,2947,9877,7.7,7.7,0,9877
8792009665,"4/12/2016","Tue",831,116,0,0,0,1.64,0,0,2044,2564,1.64,1.64,0,2564
8792009665,"4/13/2016","Wed",806,82,0,0,0,0.84,0,0,1934,1320,0.84,0.84,0,1320
8792009665,"4/14/2016","Thu",853,84,0,0,0,0.78,0,0,1963,1219,0.78,0.78,0,1219
8792009665,"4/15/2016","Fri",937,126,0,0,0,1.59,0,0,2009,2483,1.59,1.59,0,2483
8792009665,"4/16/2016","Sat",1428,12,0,0,0,0.16,0,0,1721,244,0.16,0.16,0,244
8792009665,"4/17/2016","Sun",1440,0,0,0,0,0,0,0,1688,0,0,0,0,0
8792009665,"4/18/2016","Mon",1440,0,0,0,0,0,0,0,1688,0,0,0,0,0
8792009665,"4/19/2016","Tue",1440,0,0,0,0,0,0,0,1688,0,0,0,0,0
8792009665,"4/20/2016","Wed",744,139,10,0,0,1.74,0.28,0,2188,3147,2.01,2.01,0,3147
8792009665,"4/21/2016","Thu",1431,9,0,0,0,0.09,0,0,1720,144,0.09,0.09,0,144
8792009665,"4/22/2016","Fri",817,195,20,1,0,2.27,0.28,0.05,2419,4068,2.6,2.6,0,4068
8792009665,"4/23/2016","Sat",795,232,45,8,0,2.75,0.44,0.16,2748,5245,3.36,3.36,0,5245
8792009665,"4/24/2016","Sun",1410,19,8,3,0,0.16,0.05,0.04,1799,400,0.26,0.26,0,400
8792009665,"4/25/2016","Mon",1440,0,0,0,0,0,0,0,1688,0,0,0,0,0
8792009665,"4/26/2016","Tue",1360,80,0,0,0,0.85,0,0,1928,1321,0.85,0.85,0,1321
8792009665,"4/27/2016","Wed",900,112,0,0,0,1.13,0,0,2067,1758,1.13,1.13,0,1758
8792009665,"4/28/2016","Thu",714,310,0,0,0,3.94,0,0,2780,6157,3.94,3.94,0,6157
8792009665,"4/29/2016","Fri",634,380,14,6,0,4.93,0.28,0.14,3101,8360,5.35,5.35,0,8360
8792009665,"4/30/2016","Sat",749,301,20,10,0,3.91,0.36,0.33,2896,7174,4.59,4.59,0,7174
8792009665,"5/1/2016","Sun",834,79,0,0,0,1.04,0,0,1962,1619,1.04,1.04,0,1619
8792009665,"5/10/2016","Tue",48,0,0,0,0,0,0,0,57,0,0,0,0,0
8792009665,"5/2/2016","Mon",916,101,0,0,0,1.17,0,0,2015,1831,1.17,1.17,0,1831
8792009665,"5/3/2016","Tue",739,156,0,0,0,1.55,0,0,2297,2421,1.55,1.55,0,2421
8792009665,"5/4/2016","Wed",848,129,0,0,0,1.46,0,0,2067,2283,1.46,1.46,0,2283
8792009665,"5/5/2016","Thu",1440,0,0,0,0,0,0,0,1688,0,0,0,0,0
8792009665,"5/6/2016","Fri",1440,0,0,0,0,0,0,0,1688,0,0,0,0,0
8792009665,"5/7/2016","Sat",1440,0,0,0,0,0,0,0,1688,0,0,0,0,0
8792009665,"5/8/2016","Sun",1440,0,0,0,0,0,0,0,1688,0,0,0,0,0
8792009665,"5/9/2016","Mon",1440,0,0,0,0,0,0,0,1688,0,0,0,0,0
8877689391,"4/12/2016","Tue",1036,312,7,85,0,7.82,0.34,12.22,3921,23186,20.4,20.4,0,23186
8877689391,"4/13/2016","Wed",1098,216,18,108,0,5.64,0.38,3.55,3566,15337,9.58,9.58,0,15337
8877689391,"4/14/2016","Thu",1061,298,13,68,0.02,7.75,0.59,10.55,3793,21129,18.98,18.98,0,21129
8877689391,"4/15/2016","Fri",1052,281,1,106,0.01,7.01,0.05,0.05,3934,13422,7.17,7.17,0,13422
8877689391,"4/16/2016","Sat",888,429,29,94,0,10.71,1.21,13.24,4547,29326,25.29,25.29,0,29326
8877689391,"4/17/2016","Sun",1060,307,15,58,0,8.79,0.07,0,3545,15118,8.87,8.87,0,15118
8877689391,"4/18/2016","Mon",1215,191,5,29,0,5.94,0.27,2.44,2761,11423,8.67,8.67,0,11423
8877689391,"4/19/2016","Tue",1131,214,13,82,0,5.03,0.18,12.15,3676,18785,17.4,17.4,0,18785
8877689391,"4/20/2016","Wed",1123,225,19,73,0,6.34,0.69,11.02,3679,19948,18.11,18.11,0,19948
8877689391,"4/21/2016","Thu",1119,226,13,82,0,4.89,0.42,12.29,3659,19377,17.62,17.62,0,19377
8877689391,"4/22/2016","Fri",1141,236,2,61,0.05,5.97,0.03,10.23,3427,18258,16.31,16.31,0,18258
8877689391,"4/23/2016","Sat",1032,300,6,102,0.01,7.4,0,0,3891,11200,7.43,7.43,0,11200
8877689391,"4/24/2016","Sun",1148,227,1,64,0,4.69,0.01,11.01,3455,16674,15.74,15.74,0,16674
8877689391,"4/25/2016","Mon",1101,218,8,113,0.01,6.27,0.07,2.37,3802,12986,8.74,8.74,0,12986
8877689391,"4/26/2016","Tue",1157,258,3,22,0,6.5,0.13,1.76,2860,11101,8.43,8.43,0,11101
8877689391,"4/27/2016","Wed",1104,235,8,93,0,7.1,0.44,13.07,3808,23629,20.65,20.65,0,23629
8877689391,"4/28/2016","Thu",1143,231,8,58,0,5.97,0.38,4.93,3060,14890,11.3,11.3,0,14890
8877689391,"4/29/2016","Fri",1207,210,5,18,0,5.79,0.17,1.38,2698,9733,7.39,7.39,0,9733
8877689391,"4/30/2016","Sat",1089,223,4,124,0,4.93,0.08,21.66,4398,27745,26.72,26.72,0,27745
8877689391,"5/1/2016","Sun",1226,166,12,36,0,4.57,0.57,3.13,2786,10930,8.32,8.32,0,10930
8877689391,"5/10/2016","Tue",1187,224,11,18,0,6.28,0.46,1.35,2832,10733,8.15,8.15,0,10733
8877689391,"5/11/2016","Wed",1127,213,12,88,0,5.89,0.41,13.22,3832,21420,19.56,19.56,0,21420
8877689391,"5/12/2016","Thu",770,137,1,23,0,4.25,0.04,1.82,1849,8064,6.12,6.12,0,8064
8877689391,"5/2/2016","Mon",1335,105,0,0,0,3.56,0,0,2189,4790,3.64,3.64,0,4790
8877689391,"5/3/2016","Tue",1189,229,3,19,0.01,6.67,0.1,1.39,2817,10818,8.21,8.21,0,10818
8877689391,"5/4/2016","Wed",1154,212,8,66,0,5.53,0.31,10.42,3477,18193,16.3,16.3,0,18193
8877689391,"5/5/2016","Thu",1170,188,15,67,0,4.37,0.82,5.46,3052,14055,10.67,10.67,0,14055
8877689391,"5/6/2016","Fri",1095,232,17,96,0,6.16,0.29,12.79,4015,21727,19.34,19.34,0,21727
8877689391,"5/7/2016","Sat",1036,271,28,105,0,6.99,0.96,0.08,4142,12332,8.13,8.13,0,12332
8877689391,"5/8/2016","Sun",1174,245,4,17,0,6.8,0.2,1.08,2847,10686,8.11,8.11,0,10686
8877689391,"5/9/2016","Mon",1131,217,19,73,0.05,6.24,0.8,11.1,3710,20226,18.25,18.25,0,20226
